Time (UTC),Spot Price 2025,Spot Price 2035,Spot Price 2045,DA forecast,Realised production
2014-07-20 16.59.13,26.75,17.97,45.297,0.2116,0.1148
2014-07-20 17.59.13,33.778,18.136,45.297,0.2356,0.111
2014-07-20 18.59.13,26.991,17.863,45.297,0.2627,0.1074
2014-07-20 19.59.13,25.826,17.863,45.297,0.2513,0.1008
2014-07-20 20.59.13,25.405,17.863,45.297,0.2435,0.0903
2014-07-20 21.59.13,24.865,17.863,45.297,0.1898,0.0585
2014-07-20 22.59.13,24.865,17.863,45.297,0.1785,0.0717
2014-07-20 23.59.13,25.254,19.065,15.2,0.0759,0.0834
2014-07-21 00.59.13,25.254,19.065,15.2,0.1176,0.11
2014-07-21 01.59.13,25.254,19.065,15.2,0.1263,0.1146
2014-07-21 02.59.13,25.254,19.065,15.2,0.1402,0.099
2014-07-21 03.59.13,25.293,19.065,15.2,0.114,0.0838
2014-07-21 04.59.13,25.973,19.065,15.2,0.1271,0.0878
2014-07-21 05.59.13,30.249,19.065,14.917,0.1572,0.0993
2014-07-21 06.59.13,41.366,19.014,14.529,0.2192,0.1333
2014-07-21 07.59.13,28.66,18.445,13.748,0.232,0.1369
2014-07-21 08.59.13,25.668,17.163,12.747,0.1937,0.1145
2014-07-21 09.59.13,27.98,18.565,12.983,0.1646,0.0836
2014-07-21 10.59.13,26.424,17.163,12.983,0.1992,0.0917
2014-07-21 11.59.13,25.416,17.163,12.983,0.2367,0.1166
2014-07-21 12.59.13,25.494,17.163,13.14,0.2483,0.0955
2014-07-21 13.59.13,25.838,17.163,14.1,0.2184,0.0587
2014-07-21 14.59.13,26.359,17.553,14.769,0.1772,0.0264
2014-07-21 15.59.13,26.599,19.065,14.971,0.1671,0.0138
2014-07-21 16.59.13,26.954,19.065,15.2,0.1693,0.0092
2014-07-21 17.59.13,26.914,19.065,15.2,0.1547,0.0109
2014-07-21 18.59.13,26.914,19.065,15.2,0.1425,0.0142
2014-07-21 19.59.13,26.462,19.065,15.2,0.1604,0.0188
2014-07-21 20.59.13,26.172,19.065,15.2,0.1659,0.0136
2014-07-21 21.59.13,25.254,19.065,15.2,0.0823,0
2014-07-21 22.59.13,25.254,19.065,15.2,0.089,0
2014-07-21 23.59.13,24.454,15.553,14.652,0.1063,0
2014-07-22 00.59.13,24.454,15.553,14.652,0.0813,0
2014-07-22 01.59.13,24.454,15.553,14.652,0.0744,0
2014-07-22 02.59.13,24.454,15.553,14.652,0.1198,0
2014-07-22 03.59.13,24.454,15.553,14.652,0.1922,0
2014-07-22 04.59.13,25.395,15.553,14.652,0.2226,0.0237
2014-07-22 05.59.13,29.618,15.164,14.043,0.1952,0.0261
2014-07-22 06.59.13,38.452,14.06,13.532,0.191,0.0283
2014-07-22 07.59.13,25.366,13.638,13.301,0.1851,0.0231
2014-07-22 08.59.13,23.933,11.26,10.99,0.1822,0.0221
2014-07-22 09.59.13,24.232,13.174,11.148,0.1192,0
2014-07-22 10.59.13,23.633,11.26,10.99,0.1713,0.0096
2014-07-22 11.59.13,22.45,11.26,10.99,0.2353,0.0263
2014-07-22 12.59.13,22.45,11.829,13.253,0.295,0.0515
2014-07-22 13.59.13,22.959,12.318,13.337,0.298,0.0656
2014-07-22 14.59.13,24.423,14.044,13.836,0.3091,0.0663
2014-07-22 15.59.13,25.114,15.273,14.542,0.3525,0.0706
2014-07-22 16.59.13,26.389,15.553,14.652,0.4013,0.0751
2014-07-22 17.59.13,27.213,15.553,14.652,0.3947,0.0883
2014-07-22 18.59.13,25.592,15.553,14.652,0.368,0.1048
2014-07-22 19.59.13,24.454,15.553,14.652,0.3651,0.1165
2014-07-22 20.59.13,24.454,15.553,14.652,0.3752,0.1221
2014-07-22 21.59.13,24.454,15.553,14.652,0.3685,0.1052
2014-07-22 22.59.12,24.454,15.553,14.652,0.3291,0.0794
2014-07-22 23.59.12,24.38,16.192,16.902,0.0404,0.0457
2014-07-23 00.59.12,24.38,16.192,16.902,0,0.0322
2014-07-23 01.59.12,24.38,16.192,16.902,0,0.022
2014-07-23 02.59.12,24.38,16.192,16.902,0,0
2014-07-23 03.59.12,24.639,16.192,16.902,0,0
2014-07-23 04.59.12,25.669,16.192,16.902,0,0
2014-07-23 05.59.12,26.476,16.046,16.079,0,0
2014-07-23 06.59.12,41.04,13.96,15.068,0,0
2014-07-23 07.59.12,25.824,12.88,14.756,0,0.0044
2014-07-23 08.59.12,24.27,10.183,13.295,0,0.0121
2014-07-23 09.59.12,23.906,11.844,13.295,0,0
2014-07-23 10.59.12,22.2,10.133,13.295,0,0
2014-07-23 11.59.12,22.156,10.133,13.335,0,0
2014-07-23 12.59.12,22.2,10.183,13.442,0,0
2014-07-23 13.59.12,22.227,10.183,14.93,0,0
2014-07-23 14.59.12,24.272,13.607,15.904,0,0
2014-07-23 15.59.12,24.632,15.924,16.66,0,0
2014-07-23 16.59.12,26.511,16.192,16.902,0,0
2014-07-23 17.59.12,30.619,16.192,16.902,0,0
2014-07-23 18.59.12,26.513,16.192,16.902,0,0
2014-07-23 19.59.12,24.662,16.192,16.902,0,0
2014-07-23 20.59.12,24.38,16.192,16.902,0,0
2014-07-23 21.59.12,24.38,16.192,16.902,0.084,0.004
2014-07-23 22.59.12,24.38,16.192,16.902,0.1439,0.0197
2014-07-23 23.59.12,26.008,21.263,17.477,0.0118,0.0256
2014-07-24 00.59.12,26.008,21.263,17.477,0,0.003
2014-07-24 01.59.12,26.008,21.263,17.477,0,0
2014-07-24 02.59.12,26.008,21.263,17.477,0,0
2014-07-24 03.59.12,26.008,21.263,17.477,0,0
2014-07-24 04.59.12,26.686,21.263,17.477,0,0
2014-07-24 05.59.12,31.062,19.695,16.131,0.0156,0.0015
2014-07-24 06.59.12,41.071,13.598,13.699,0.0402,0.0128
2014-07-24 07.59.12,26.639,13.538,12.644,0.0687,0.0225
2014-07-24 08.59.12,24.409,13.332,12.644,0.1109,0.0313
2014-07-24 09.59.12,24.337,14.113,14.128,0.0957,0.0066
2014-07-24 10.59.12,23.227,14.113,15.222,0.1381,0.0125
2014-07-24 11.59.12,23.227,14.113,15.609,0.1817,0.0196
2014-07-24 12.59.12,23.401,14.113,15.7,0.1818,0.0208
2014-07-24 13.59.12,24.278,14.554,15.807,0.1584,0.0074
2014-07-24 14.59.12,25.638,18.342,16.851,0.1271,0
2014-07-24 15.59.12,26.548,20.927,17.477,0.0829,0
2014-07-24 16.59.12,31.266,21.263,17.477,0.0546,0
2014-07-24 17.59.12,36.94,21.263,17.477,0.0451,0
2014-07-24 18.59.12,36.671,21.263,17.477,0.0861,0
2014-07-24 19.59.12,28.064,21.263,17.477,0.1035,0
2014-07-24 20.59.12,26.434,21.263,17.477,0.1366,0.0067
2014-07-24 21.59.12,26.008,21.263,17.477,0.16,0.0263
2014-07-24 22.59.12,26.008,21.263,17.477,0.2108,0.0658
2014-07-24 23.59.12,30.433,43.885,43.672,0.0891,0.0632
2014-07-25 00.59.12,30.433,43.885,43.672,0.0445,0.0295
2014-07-25 01.59.12,30.433,43.885,43.672,0.0137,0
2014-07-25 02.59.12,30.433,43.885,43.672,0.0147,0
2014-07-25 03.59.12,30.663,43.695,43.672,0.0436,0
2014-07-25 04.59.12,32.3,43.885,43.672,0.0765,0.0115
2014-07-25 05.59.12,33.075,42.881,41.205,0.0679,0.0032
2014-07-25 06.59.12,45.103,41.084,38.788,0.0563,0
2014-07-25 07.59.12,32.746,40.543,36.735,0.0902,0.006
2014-07-25 08.59.12,28.412,38.446,36.43,0.1406,0.0433
2014-07-25 09.59.12,27.344,39.698,39.773,0.1743,0.0632
2014-07-25 10.59.12,24.989,38.446,39.418,0.191,0.0739
2014-07-25 11.59.12,24.989,38.446,39.418,0.2059,0.084
2014-07-25 12.59.12,24.989,38.658,39.647,0.17,0.0735
2014-07-25 13.59.12,27.237,41.271,40.644,0.1261,0.0377
2014-07-25 14.59.12,30.012,43.001,41.352,0.0842,0.0134
2014-07-25 15.59.12,30.433,43.689,43.672,0.0668,0.0169
2014-07-25 16.59.12,34.861,43.689,43.672,0.1274,0.0704
2014-07-25 17.59.12,43.406,43.689,43.672,0.1753,0.1173
2014-07-25 18.59.12,32.746,43.689,43.672,0.1569,0.106
2014-07-25 19.59.12,31.497,43.689,43.672,0.1566,0.0712
2014-07-25 20.59.12,30.083,43.689,43.672,0.1566,0.044
2014-07-25 21.59.12,30.083,43.689,43.672,0.1695,0.0242
2014-07-25 22.59.12,30.083,43.689,43.672,0.1654,0.0257
2014-07-25 23.59.12,25.597,21.939,46.083,0.0378,0.0311
2014-07-26 00.59.12,25.597,21.939,46.083,0.039,0.0258
2014-07-26 01.59.12,25.597,21.939,46.083,0.0751,0.0432
2014-07-26 02.59.12,25.599,21.939,46.083,0.0683,0.0421
2014-07-26 03.59.12,26.901,21.939,46.083,0.0877,0.0514
2014-07-26 04.59.12,26.135,21.942,46.083,0.1221,0.0408
2014-07-26 05.59.12,30.902,21.942,46.083,0.1067,0.0121
2014-07-26 06.59.12,26.314,21.433,45.219,0.1011,0.0081
2014-07-26 07.59.12,24.809,20.452,44.573,0.1296,0.0207
2014-07-26 08.59.12,23.079,18.192,42.408,0.1201,0.0261
2014-07-26 09.59.12,21.445,18.192,42.408,0.1339,0.0796
2014-07-26 10.59.12,21.395,18.192,42.408,0.0543,0.0569
2014-07-26 11.59.12,21.395,18.192,42.408,0.0348,0.049
2014-07-26 12.59.12,21.706,19.22,43.753,0.0317,0.0531
2014-07-26 13.59.12,23.705,20.387,44.816,0.0402,0.037
2014-07-26 14.59.12,24.819,21.939,46.083,0.0981,0.0718
2014-07-26 15.59.12,25.641,21.939,46.083,0.1148,0.1067
2014-07-26 16.59.12,26.377,21.942,46.083,0.1446,0.1381
2014-07-26 17.59.12,36.548,22.186,46.083,0.102,0.1046
2014-07-26 18.59.12,27.903,22.104,46.083,0.0785,0.1019
2014-07-26 19.59.12,25.979,22.16,46.083,0.0818,0.1061
2014-07-26 20.59.12,25.641,22.072,46.083,0.1285,0.1156
2014-07-26 21.59.12,25.641,22.042,46.083,0.0856,0.0622
2014-07-26 22.59.12,25.641,22.042,46.083,0.1016,0.0745
2014-07-26 23.59.12,26.277,28.786,48.169,0.1886,0.0558
2014-07-27 00.59.12,26.277,28.786,48.169,0.1664,0.05
2014-07-27 01.59.12,26.277,28.786,48.169,0.1272,0.0296
2014-07-27 02.59.11,26.277,28.786,48.169,0.1174,0.0109
2014-07-27 03.59.11,26.277,28.786,48.169,0.142,0.0168
2014-07-27 04.59.11,26.277,28.786,48.169,0.1367,0.0168
2014-07-27 05.59.11,26.277,28.786,48.169,0.1037,0.0062
2014-07-27 06.59.11,25.932,27.984,48.169,0.0866,0.0109
2014-07-27 07.59.11,24.107,24.923,45.584,0.0874,0.0163
2014-07-27 08.59.11,21.987,22.157,42.88,0.0958,0.0224
2014-07-27 09.59.11,19.429,22.157,42.88,0.1264,0.0648
2014-07-27 10.59.11,19.608,22.157,42.88,0.1072,0.062
2014-07-27 11.59.11,19.756,22.375,42.88,0.0627,0.0429
2014-07-27 12.59.11,21.828,23.568,44.541,0.0801,0.0384
2014-07-27 13.59.11,23.476,25.762,45.581,0.0472,0
2014-07-27 14.59.11,24.3,27.529,48.169,0.0174,0
2014-07-27 15.59.11,26.072,28.786,48.169,0.1363,0.0084
2014-07-27 16.59.11,27.614,28.786,48.169,0.0954,0
2014-07-27 17.59.11,37.243,28.786,48.169,0.0399,0
2014-07-27 18.59.11,37.41,28.911,48.169,0.0548,0
2014-07-27 19.59.11,34.005,28.915,48.169,0.0635,0
2014-07-27 20.59.11,32.521,28.911,48.169,0.1057,0
2014-07-27 21.59.11,26.914,28.911,48.169,0.0972,0
2014-07-27 22.59.11,27.073,28.911,48.169,0.1141,0
2014-07-27 23.59.11,32.746,46.232,46.921,0,0
2014-07-28 00.59.11,32.746,46.232,46.921,0,0
2014-07-28 01.59.11,32.746,46.232,46.921,0,0
2014-07-28 02.59.11,32.746,46.232,46.921,0,0
2014-07-28 03.59.11,33.882,46.292,46.921,0,0
2014-07-28 04.59.11,51.684,46.955,46.997,0,0
2014-07-28 05.59.11,50.121,46.772,45.324,0,0
2014-07-28 06.59.11,34.56,45.404,44.834,0,0
2014-07-28 07.59.11,33.668,44.976,44.733,0,0
2014-07-28 08.59.11,31.43,44.621,43.283,0,0
2014-07-28 09.59.11,29.682,43.894,42.778,0,0
2014-07-28 10.59.11,28.469,43.27,42.778,0,0
2014-07-28 11.59.11,28.129,42.788,42.778,0,0
2014-07-28 12.59.11,28.129,42.788,42.778,0,0
2014-07-28 13.59.11,30.566,42.788,43.231,0,0
2014-07-28 14.59.11,31.893,44.003,44.477,0,0
2014-07-28 15.59.11,32.746,45.843,46.921,0,0
2014-07-28 16.59.11,33.369,46.232,46.921,0,0
2014-07-28 17.59.11,39.951,46.232,46.921,0,0
2014-07-28 18.59.11,32.974,46.232,46.921,0.0075,0
2014-07-28 19.59.11,32.746,46.232,46.921,0.0145,0.0127
2014-07-28 20.59.11,32.746,46.232,46.921,0.017,0.0143
2014-07-28 21.59.11,32.746,46.232,46.921,0.0336,0.0352
2014-07-28 22.59.11,32.746,46.232,46.921,0.0127,0.0194
2014-07-28 23.59.11,25.296,15.282,15.084,0,0.0109
2014-07-29 00.59.11,25.296,15.282,15.084,0,0.0108
2014-07-29 01.59.11,25.296,15.282,15.084,0,0.0067
2014-07-29 02.59.11,25.296,15.282,15.084,0,0.0061
2014-07-29 03.59.11,25.296,15.282,15.084,0,0.0063
2014-07-29 04.59.11,31.473,15.372,15.084,0,0
2014-07-29 05.59.11,34.06,15.237,14.605,0,0
2014-07-29 06.59.11,44.324,14.628,14.258,0,0
2014-07-29 07.59.11,32.746,14.628,14.179,0,0
2014-07-29 08.59.11,28.846,14.558,13.489,0,0
2014-07-29 09.59.11,24.605,13.642,12.754,0,0
2014-07-29 10.59.11,24.573,12.815,12.266,0,0
2014-07-29 11.59.11,24.573,12.815,12.266,0,0
2014-07-29 12.59.11,24.573,12.815,12.266,0,0
2014-07-29 13.59.11,24.573,12.815,12.928,0,0
2014-07-29 14.59.11,26.073,14.375,14.279,0,0
2014-07-29 15.59.11,28.754,15.221,14.761,0,0
2014-07-29 16.59.11,36.08,15.282,15.084,0,0.0042
2014-07-29 17.59.11,36.08,15.282,15.084,0,0.0117
2014-07-29 18.59.11,34.261,15.282,15.084,0,0.0246
2014-07-29 19.59.11,26.881,15.282,15.084,0,0.028
2014-07-29 20.59.11,25.296,15.282,15.084,0,0.0312
2014-07-29 21.59.11,25.296,15.282,15.084,0,0.0563
2014-07-29 22.59.11,25.296,15.282,15.084,0.004,0.0615
2014-07-29 23.59.11,24.01,17.917,18.771,0.0308,0.0602
2014-07-30 00.59.11,24.118,17.917,18.771,0.0028,0.0349
2014-07-30 01.59.11,24.01,17.917,18.771,0,0.0116
2014-07-30 02.59.11,24.01,17.917,18.771,0,0.0048
2014-07-30 03.59.11,24.118,17.917,18.771,0,0.0117
2014-07-30 04.59.11,31.512,17.997,18.771,0,0.0125
2014-07-30 05.59.11,33.091,18.24,18.356,0,0.0036
2014-07-30 06.59.11,44.324,17.28,17.359,0.0005,0.0114
2014-07-30 07.59.11,32.496,16.877,17.21,0,0.0162
2014-07-30 08.59.11,24.714,15.915,16.766,0,0.0134
2014-07-30 09.59.11,24.156,15.479,16.203,0,0.0111
2014-07-30 10.59.11,24.056,13.202,14.973,0,0.0092
2014-07-30 11.59.11,23.001,13.013,14.973,0,0.0305
2014-07-30 12.59.11,23.001,13.013,14.973,0.0181,0.0364
2014-07-30 13.59.11,23.001,13.013,15.865,0.0388,0.052
2014-07-30 14.59.11,23.475,13.202,17.182,0.0571,0.073
2014-07-30 15.59.11,24.142,17.28,18.461,0.088,0.1025
2014-07-30 16.59.11,26.311,17.356,18.771,0.0959,0.0975
2014-07-30 17.59.11,29.96,17.917,18.771,0.1004,0.0758
2014-07-30 18.59.11,27.989,17.917,18.771,0.139,0.0642
2014-07-30 19.59.11,26.695,17.917,18.771,0.1548,0.0662
2014-07-30 20.59.11,26.009,17.917,18.771,0.1382,0.0694
2014-07-30 21.59.11,24.558,17.917,18.771,0.178,0.1192
2014-07-30 22.59.11,24.01,17.917,18.771,0.2146,0.1331
2014-07-30 23.59.11,32.363,45.037,45.261,0.0325,0.1484
2014-07-31 00.59.11,32.363,45.037,45.261,0.039,0.144
2014-07-31 01.59.11,32.363,45.037,45.261,0.0479,0.1424
2014-07-31 02.59.11,32.363,45.037,45.261,0.0451,0.1364
2014-07-31 03.59.11,32.6,45.037,45.261,0.0626,0.1456
2014-07-31 04.59.11,33.76,45.037,45.261,0.0586,0.1463
2014-07-31 05.59.11,42.973,42.895,42.178,0.0413,0.1727
2014-07-31 06.59.10,30.595,32.498,41.538,0.1174,0.2509
2014-07-31 07.59.10,29.562,31.686,40.196,0.1064,0.2246
2014-07-31 08.59.10,23.377,30.065,39.39,0.0733,0.207
2014-07-31 09.59.10,22.781,31.328,40.17,0.0059,0.1613
2014-07-31 10.59.10,22.462,30.065,39.582,0,0.1182
2014-07-31 11.59.10,22.462,30.065,39.582,0,0.1349
2014-07-31 12.59.10,24.245,30.065,39.582,0.0147,0.1889
2014-07-31 13.59.10,28.089,33.777,41.346,0.0221,0.1933
2014-07-31 14.59.10,31.629,35.822,42.048,0.0422,0.204
2014-07-31 15.59.10,31.629,39.34,43.546,0.0917,0.2208
2014-07-31 16.59.10,32.407,43.141,45.261,0.1059,0.23
2014-07-31 17.59.10,35.581,45.037,45.261,0.073,0.1947
2014-07-31 18.59.10,45.749,45.255,45.261,0.0315,0.1572
2014-07-31 19.59.10,35.556,45.498,45.261,0.0192,0.1208
2014-07-31 20.59.10,33.731,45.037,45.261,0.0348,0.1313
2014-07-31 21.59.10,32.363,45.037,45.261,0.0447,0.1433
2014-07-31 22.59.10,32.363,45.037,45.261,0.1088,0.2319
2014-07-31 23.59.10,31.522,47.833,59.793,0.2137,0.2453
2014-08-01 00.59.10,31.522,47.833,59.793,0.2029,0.2373
2014-08-01 01.59.10,31.522,47.833,59.793,0.1785,0.2102
2014-08-01 02.59.10,32.246,47.833,59.793,0.148,0.175
2014-08-01 03.59.10,35.427,47.833,59.793,0.1446,0.1503
2014-08-01 04.59.10,44.585,47.833,59.793,0.1288,0.12
2014-08-01 05.59.10,36.292,46.243,53.659,0.0698,0.0698
2014-08-01 06.59.10,33.098,43.861,52.147,0.0415,0.0472
2014-08-01 07.59.10,31.66,41.349,51.199,0.0256,0.0345
2014-08-01 08.59.10,27.407,41.349,51.072,0.0148,0.0302
2014-08-01 09.59.10,26.424,41.705,51.072,0,0.0036
2014-08-01 10.59.10,25.788,42.688,51.796,0,0.0127
2014-08-01 11.59.10,25.788,42.726,51.988,0,0.0142
2014-08-01 12.59.10,26.396,43.489,52.773,0,0.026
2014-08-01 13.59.10,30.256,44.144,53.373,0,0.0497
2014-08-01 14.59.10,32.215,46.155,54.735,0,0.0528
2014-08-01 15.59.10,32.601,47.833,59.603,0.0004,0.0604
2014-08-01 16.59.10,33.882,47.885,59.793,0,0.0492
2014-08-01 17.59.10,45.335,48.047,59.896,0,0.0192
2014-08-01 18.59.10,35.076,48.047,59.896,0,0
2014-08-01 19.59.10,32.609,48.047,59.793,0,0.0112
2014-08-01 20.59.10,31.522,47.833,59.793,0.0032,0.063
2014-08-01 21.59.10,31.173,47.833,59.793,0.1496,0.2175
2014-08-01 22.59.10,31.173,47.833,59.793,0.1656,0.2619
2014-08-01 23.59.10,23.674,14.481,6.422,0.2821,0.2574
2014-08-02 00.59.10,23.835,14.481,6.422,0.2793,0.2504
2014-08-02 01.59.10,23.835,14.411,6.426,0.2803,0.2616
2014-08-02 02.59.10,23.732,14.411,6.426,0.2651,0.2798
2014-08-02 03.59.10,24.013,14.411,6.422,0.2375,0.2614
2014-08-02 04.59.10,24.013,14.618,6.422,0.2194,0.2319
2014-08-02 05.59.10,23.911,14.562,6.371,0.1969,0.2143
2014-08-02 06.59.10,23.197,13.9,6.343,0.1312,0.1827
2014-08-02 07.59.10,16.077,13.558,6.038,0.0762,0.158
2014-08-02 08.59.10,12.848,7.256,4.051,0.0717,0.1766
2014-08-02 09.59.10,9.934,6.119,4.05,0.1044,0.2083
2014-08-02 10.59.10,8.918,6.119,4.05,0.1445,0.2126
2014-08-02 11.59.10,8.918,6.119,4.05,0.2009,0.266
2014-08-02 12.59.10,9.026,6.239,4.05,0.2276,0.3112
2014-08-02 13.59.10,12.735,13.697,5.981,0.2514,0.3278
2014-08-02 14.59.10,13.05,14.429,6.248,0.3024,0.3284
2014-08-02 15.59.10,13.458,14.481,6.343,0.2757,0.2821
2014-08-02 16.59.10,15.821,14.821,6.356,0.2504,0.2679
2014-08-02 17.59.10,15.574,14.481,6.356,0.3235,0.3368
2014-08-02 18.59.10,15.389,14.411,6.356,0.3394,0.3458
2014-08-02 19.59.10,15.389,14.411,6.356,0.2747,0.3102
2014-08-02 20.59.10,15.574,14.411,6.356,0.2042,0.2351
2014-08-02 21.59.10,15.574,14.411,6.356,0.2005,0.2574
2014-08-02 22.59.10,15.574,14.411,6.356,0.1707,0.2455
2014-08-02 23.59.10,23.858,46.513,16.998,0.2992,0.2507
2014-08-03 00.59.10,23.858,46.513,16.998,0.3215,0.2875
2014-08-03 01.59.10,23.858,46.513,16.998,0.2398,0.2448
2014-08-03 02.59.10,23.858,46.513,16.998,0.2388,0.2317
2014-08-03 03.59.10,24.461,46.513,16.998,0.2012,0.201
2014-08-03 04.59.10,29.474,46.513,16.998,0.1349,0.1647
2014-08-03 05.59.10,24.824,46.513,16.998,0.1535,0.1626
2014-08-03 06.59.10,24.824,45.352,16.92,0.0989,0.1232
2014-08-03 07.59.10,22.155,33.082,16.156,0.0484,0.083
2014-08-03 08.59.10,11.974,13.879,13.485,0.0864,0.0878
2014-08-03 09.59.10,11.974,13.949,13.485,0.1285,0.1114
2014-08-03 10.59.10,11.974,14.003,13.552,0.0607,0.0365
2014-08-03 11.59.10,11.974,14.003,13.617,0.032,0.0109
2014-08-03 12.59.10,12.015,14.251,15.225,0.0378,0.0037
2014-08-03 13.59.10,12.735,17.742,16.608,0.0183,0
2014-08-03 14.59.10,22.739,45.352,16.998,0.0023,0
2014-08-03 15.59.10,25.438,46.642,16.998,0.0117,0
2014-08-03 16.59.10,25.453,47.957,16.998,0.0536,0
2014-08-03 17.59.10,26.306,47.957,17.13,0.1139,0.0105
2014-08-03 18.59.10,32.089,47.957,17.564,0.1117,0.0102
2014-08-03 19.59.10,32.089,47.957,17.564,0.121,0.0076
2014-08-03 20.59.10,34.436,47.957,17.564,0.1344,0.0059
2014-08-03 21.59.10,26.424,47.957,17.564,0.178,0.0021
2014-08-03 22.59.10,32.233,47.957,17.564,0.1658,0
2014-08-03 23.59.10,35.587,51.568,48.574,0,0.0038
2014-08-04 00.59.10,35.587,51.568,48.574,0,0.0065
2014-08-04 01.59.10,35.587,51.568,48.574,0.0133,0.0306
2014-08-04 02.59.10,35.587,51.568,48.574,0.0683,0.0672
2014-08-04 03.59.10,35.587,51.568,48.574,0.0604,0.0488
2014-08-04 04.59.10,36.346,51.568,48.574,0.0459,0.0133
2014-08-04 05.59.10,38.642,50.179,46.144,0.0462,0.002
2014-08-04 06.59.10,44.391,48.03,44.796,0.0585,0.0047
2014-08-04 07.59.10,33.741,47.049,44.633,0.0404,0.0071
2014-08-04 08.59.10,32.218,44.987,42.966,0.0523,0.0186
2014-08-04 09.59.10,30.81,44.214,40.565,0.0366,0.0227
2014-08-04 10.59.09,30.372,43.785,40.19,0.054,0.0249
2014-08-04 11.59.09,30.372,43.785,41.117,0.0822,0.0272
2014-08-04 12.59.09,30.736,44.214,42.951,0.0991,0.0352
2014-08-04 13.59.09,30.736,45.136,43.126,0.1302,0.0555
2014-08-04 14.59.09,32.409,47.631,44.86,0.1277,0.0887
2014-08-04 15.59.09,34.478,48.755,47.28,0.0969,0.0943
2014-08-04 16.59.09,35.587,51.568,47.441,0.0701,0.0903
2014-08-04 17.59.09,50.758,51.568,48.574,0.0418,0.0821
2014-08-04 18.59.09,50.758,51.568,48.574,0.0174,0.0691
2014-08-04 19.59.09,50.758,51.568,48.574,0.0153,0.0603
2014-08-04 20.59.09,42.713,51.568,48.574,0.0247,0.0562
2014-08-04 21.59.09,35.587,51.568,48.574,0,0.0112
2014-08-04 22.59.09,37.97,51.568,48.574,0,0
2014-08-04 23.59.09,34.602,48.722,45.55,0.005,0.0002
2014-08-05 00.59.09,34.602,48.722,45.55,0.0321,0.0027
2014-08-05 01.59.09,34.602,48.722,45.55,0.0666,0.0133
2014-08-05 02.59.09,34.602,48.722,45.55,0.042,0.0126
2014-08-05 03.59.09,35.387,48.933,45.55,0.0327,0.0095
2014-08-05 04.59.09,63.869,48.933,45.55,0.055,0.0079
2014-08-05 05.59.09,46.2,48.181,43.445,0.029,0.0016
2014-08-05 06.59.09,35.9,45.189,41.213,0.0132,0
2014-08-05 07.59.09,34.144,43.962,40.25,0.0058,0
2014-08-05 08.59.09,32.345,41.817,38.125,0,0
2014-08-05 09.59.09,31.559,41.817,38.125,0,0
2014-08-05 10.59.09,30.979,41.817,38.125,0,0
2014-08-05 11.59.09,29.286,41.817,38.887,0,0
2014-08-05 12.59.09,29.286,41.817,39.62,0,0
2014-08-05 13.59.09,29.365,42.339,40.697,0,0
2014-08-05 14.59.09,31.66,44.338,42.35,0,0
2014-08-05 15.59.09,33.341,47.995,45.55,0.0496,0
2014-08-05 16.59.09,34.602,48.722,45.55,0.0867,0
2014-08-05 17.59.09,44.215,48.722,45.55,0.1049,0
2014-08-05 18.59.09,37.023,48.722,45.55,0.1623,0.0052
2014-08-05 19.59.09,34.602,48.722,45.55,0.2253,0.022
2014-08-05 20.59.09,34.602,48.722,45.55,0.2662,0.04
2014-08-05 21.59.09,34.602,48.722,45.55,0.3026,0.0805
2014-08-05 22.59.09,34.602,48.722,45.55,0.2312,0.058
2014-08-05 23.59.09,33.102,46.392,45.944,0.0432,0.0519
2014-08-06 00.59.09,33.102,46.392,45.944,0.0307,0.0637
2014-08-06 01.59.09,33.102,46.392,45.944,0.0561,0.086
2014-08-06 02.59.09,33.102,46.392,45.944,0.0687,0.0956
2014-08-06 03.59.09,33.102,46.392,45.944,0.0449,0.0977
2014-08-06 04.59.09,33.102,46.392,45.944,0.0187,0.078
2014-08-06 05.59.09,40.794,43.904,43.142,0,0.0466
2014-08-06 06.59.09,32.885,39.483,41.089,0,0.0394
2014-08-06 07.59.09,31.66,39.396,40.413,0,0.0529
2014-08-06 08.59.09,30.051,39.396,40.413,0,0.0547
2014-08-06 09.59.09,30.051,41.372,40.691,0,0.0268
2014-08-06 10.59.09,30.051,41.505,41.9,0,0.0161
2014-08-06 11.59.09,30.245,42.85,42.662,0,0.0095
2014-08-06 12.59.09,31.802,43.159,42.966,0,0.0128
2014-08-06 13.59.09,32.024,43.159,42.976,0,0.0104
2014-08-06 14.59.09,32.905,44.035,44.051,0,0.0036
2014-08-06 15.59.09,33.305,46.244,45.944,0,0
2014-08-06 16.59.09,46.804,46.392,45.944,0,0
2014-08-06 17.59.09,47.214,46.6,45.944,0,0
2014-08-06 18.59.09,47.214,46.6,45.944,0,0
2014-08-06 19.59.09,34.99,46.392,45.944,0,0.0019
2014-08-06 20.59.09,33.55,46.392,45.944,0.0052,0.0586
2014-08-06 21.59.09,33.102,46.392,45.944,0.0519,0.1065
2014-08-06 22.59.09,33.102,46.392,45.944,0.0293,0.09
2014-08-06 23.59.09,38.537,52.601,62.146,0.1323,0.0913
2014-08-07 00.59.09,38.537,52.601,62.146,0.1125,0.0793
2014-08-07 01.59.09,38.537,52.601,62.146,0.11,0.0812
2014-08-07 02.59.09,38.537,52.601,62.146,0.1585,0.0972
