time,Spot price 2025,Spot price 2035,Spot price 2045,DA forecast,Realised production
29/07/1985 22.00,15.817,20.578,14.414,0,0
29/07/1985 23.00,15.817,20.578,14.414,0.0065,0.0119
30/07/1985 00.00,16.205,19.296,18.8,0.0083,0.035
30/07/1985 01.00,16.205,19.296,18.8,0.0255,0.06
30/07/1985 02.00,16.205,19.296,18.8,0.0137,0.0571
30/07/1985 03.00,16.205,19.296,18.8,0.0066,0.0579
30/07/1985 04.00,16.205,19.296,18.8,0.0097,0.0597
30/07/1985 05.00,16.205,19.296,18.8,0.0065,0.0446
30/07/1985 06.00,15.785,11.727,16.266,0,0.0151
30/07/1985 07.00,15.764,5.21,15.191,0,0.0228
30/07/1985 08.00,14.596,3.904,13.317,0,0.0147
30/07/1985 09.00,12.586,3.827,11.974,0,0.0175
30/07/1985 10.00,13.579,3.827,11.982,0,0
30/07/1985 11.00,12.586,3.827,12.015,0,0
30/07/1985 12.00,12.586,3.827,15.154,0.0107,0.0589
30/07/1985 13.00,12.586,3.908,16.332,0.0058,0.0649
30/07/1985 14.00,12.586,3.993,16.852,0.0056,0.087
30/07/1985 15.00,15.48,8.136,17.871,0,0.0587
30/07/1985 16.00,18.314,19.296,18.8,0,0.0246
30/07/1985 17.00,21.423,19.296,18.8,0,0.0364
30/07/1985 18.00,23.035,19.404,18.8,0,0.0071
30/07/1985 19.00,23.113,21.613,18.8,0,0.0006
30/07/1985 20.00,23.113,21.613,18.8,0,0.002
30/07/1985 21.00,23.077,19.694,18.8,0,0.0019
30/07/1985 22.00,18.311,19.296,18.8,0,0.0002
30/07/1985 23.00,16.428,19.296,18.8,0,0.007
31/07/1985 00.00,22.416,18.493,17.36,0,0
31/07/1985 01.00,22.416,18.493,17.36,0,0.0087
31/07/1985 02.00,22.416,18.493,17.36,0,0.0161
31/07/1985 03.00,22.416,18.493,17.36,0,0.0321
31/07/1985 04.00,22.416,18.493,17.186,0.0223,0.0532
31/07/1985 05.00,22.654,18.493,17.209,0.0373,0.0717
31/07/1985 06.00,25.126,18.315,16.297,0.0404,0.0633
31/07/1985 07.00,40.421,14.032,15.895,0.0195,0.0405
31/07/1985 08.00,23.604,9.945,15.87,0,0.025
31/07/1985 09.00,20.63,8.495,15.281,0.0078,0.0461
31/07/1985 10.00,20.017,8.274,13.414,0.0086,0.0582
31/07/1985 11.00,18.414,5.989,11.992,0.0253,0.1121
31/07/1985 12.00,13.995,5.989,11.992,0.0919,0.1623
31/07/1985 13.00,13.995,5.989,13.267,0.1851,0.2206
31/07/1985 14.00,13.995,5.989,14.481,0.2268,0.2459
31/07/1985 15.00,19.463,9.938,15.819,0.2558,0.2794
31/07/1985 16.00,22.416,18.127,16.868,0.3123,0.3324
31/07/1985 17.00,22.416,18.127,16.983,0.3664,0.3688
31/07/1985 18.00,22.333,18.127,17.026,0.4251,0.3845
31/07/1985 19.00,18.938,18.127,17.026,0.5849,0.4344
31/07/1985 20.00,18.938,18.127,17.026,0.6518,0.462
31/07/1985 21.00,18.938,18.127,17.026,0.6838,0.512
31/07/1985 22.00,18.938,18.127,17.026,0.6284,0.4983
31/07/1985 23.00,18.938,18.127,17.026,0.7428,0.5525
01/08/1985 00.00,21.542,19.075,14.248,0.3609,0.6004
01/08/1985 01.00,21.542,19.075,14.248,0.397,0.6114
01/08/1985 02.00,21.542,19.075,14.248,0.4382,0.646
01/08/1985 03.00,21.542,19.075,14.248,0.4481,0.6586
01/08/1985 04.00,22.245,19.075,14.248,0.4475,0.6224
01/08/1985 05.00,24.024,19.075,14.248,0.4735,0.6771
01/08/1985 06.00,34.116,17.675,13.59,0.5765,0.9005
01/08/1985 07.00,29.705,10.105,13.59,0.524,0.8307
01/08/1985 08.00,23.164,9.167,13.094,0.5379,0.819
01/08/1985 09.00,15.958,7.219,12.009,0.5264,0.8483
01/08/1985 10.00,14.581,6.714,11.919,0.4428,0.8611
01/08/1985 11.00,13.798,6.714,11.919,0.3609,0.8067
01/08/1985 12.00,13.593,6.714,11.919,0.3098,0.7336
01/08/1985 13.00,13.593,6.714,11.919,0.2747,0.6177
01/08/1985 14.00,13.593,6.714,12.047,0.2487,0.5454
01/08/1985 15.00,17.7,10.105,13.685,0.2562,0.5159
01/08/1985 16.00,23.666,19.075,14.248,0.2803,0.4743
01/08/1985 17.00,24.488,19.247,14.248,0.2391,0.4005
01/08/1985 18.00,30.852,19.334,14.248,0.2025,0.353
01/08/1985 19.00,30.075,19.247,14.248,0.1777,0.3354
01/08/1985 20.00,24.592,19.075,14.248,0.1954,0.3369
01/08/1985 21.00,22.512,19.075,14.248,0.2068,0.3335
01/08/1985 22.00,23.296,19.075,14.248,0.1956,0.3176
01/08/1985 23.00,23.535,19.075,14.248,0.1624,0.2903
02/08/1985 00.00,15.076,13.846,4.287,0.2392,0.2725
02/08/1985 01.00,15.188,13.83,4.287,0.2561,0.2944
02/08/1985 02.00,15.191,13.83,4.287,0.255,0.2928
02/08/1985 03.00,18.231,13.83,4.287,0.2438,0.2794
02/08/1985 04.00,24.292,13.85,4.287,0.3003,0.3086
02/08/1985 05.00,24.912,14.746,4.315,0.3052,0.2923
02/08/1985 06.00,32.472,14.089,4.211,0.1982,0.1981
02/08/1985 07.00,32.472,13.316,3.793,0.1998,0.2065
02/08/1985 08.00,17.403,6.123,3.333,0.1931,0.2057
02/08/1985 09.00,13.968,4.078,3.261,0.1894,0.2138
02/08/1985 10.00,13.202,3.896,3.255,0.1705,0.2144
02/08/1985 11.00,13.297,3.896,3.255,0.1286,0.206
02/08/1985 12.00,12.069,3.896,3.255,0.1099,0.2023
02/08/1985 13.00,12.069,3.896,3.274,0.0835,0.1878
02/08/1985 14.00,12.069,3.896,3.274,0.0544,0.1796
02/08/1985 15.00,13.202,3.913,3.67,0.1248,0.2423
02/08/1985 16.00,14.219,12.498,4.287,0.1696,0.2719
02/08/1985 17.00,14.282,13.379,4.287,0.1304,0.2568
02/08/1985 18.00,14.282,13.379,4.287,0.1811,0.2923
02/08/1985 19.00,10.053,13.379,4.287,0.2059,0.3137
02/08/1985 20.00,9.895,13.379,4.287,0.2212,0.3508
02/08/1985 21.00,9.895,13.379,4.287,0.2584,0.3897
02/08/1985 22.00,9.895,13.379,4.287,0.3571,0.4699
02/08/1985 23.00,9.895,13.379,4.287,0.2921,0.4273
03/08/1985 00.00,3.558,3.67,3.654,0.4452,0.4122
03/08/1985 01.00,3.558,3.67,3.654,0.4415,0.4039
03/08/1985 02.00,3.558,3.67,3.654,0.4107,0.3882
03/08/1985 03.00,3.558,3.67,3.654,0.2949,0.3099
03/08/1985 04.00,3.66,3.67,3.654,0.2267,0.2488
03/08/1985 05.00,3.603,3.67,3.654,0.2158,0.2278
03/08/1985 06.00,3.59,3.67,3.654,0.2447,0.265
03/08/1985 07.00,3.516,3.581,3.558,0.1719,0.2256
03/08/1985 08.00,2.955,1.929,2.768,0.1463,0.2362
03/08/1985 09.00,1.911,1.901,2.051,0.1315,0.2473
03/08/1985 10.00,1.901,1.901,2.051,0.0718,0.173
03/08/1985 11.00,1.901,1.901,2.051,0.1535,0.2235
03/08/1985 12.00,1.901,1.901,2.057,0.1649,0.2219
03/08/1985 13.00,1.901,1.901,3.034,0.0873,0.1475
03/08/1985 14.00,1.901,1.922,3.215,0.1711,0.2313
03/08/1985 15.00,1.901,3.444,3.583,0.19,0.2092
03/08/1985 16.00,1.968,3.67,3.621,0.3478,0.3551
03/08/1985 17.00,3.39,3.67,3.654,0.2707,0.2901
03/08/1985 18.00,3.59,3.67,3.654,0.2976,0.3104
03/08/1985 19.00,3.624,3.67,3.654,0.3288,0.3361
03/08/1985 20.00,3.713,3.67,3.654,0.2576,0.2953
03/08/1985 21.00,3.713,3.67,3.654,0.2461,0.2862
03/08/1985 22.00,3.711,3.67,3.654,0.2101,0.2721
03/08/1985 23.00,3.59,3.67,3.654,0.1864,0.269
04/08/1985 00.00,4.382,3.718,3.67,0.3127,0.2633
04/08/1985 01.00,4.382,3.718,3.67,0.3038,0.2698
04/08/1985 02.00,4.382,3.718,3.67,0.2607,0.2666
04/08/1985 03.00,4.382,3.718,3.67,0.2601,0.2523
04/08/1985 04.00,4.382,3.718,3.67,0.2221,0.2219
04/08/1985 05.00,4.382,3.718,3.67,0.2029,0.2342
04/08/1985 06.00,4.382,3.718,3.67,0.2873,0.2994
04/08/1985 07.00,4.325,3.67,3.656,0.3198,0.3573
04/08/1985 08.00,3.413,2.081,2.051,0.3361,0.3967
04/08/1985 09.00,1.929,1.929,2.003,0.4015,0.4038
04/08/1985 10.00,1.929,1.929,2.003,0.3425,0.3186
04/08/1985 11.00,1.929,1.929,2.003,0.321,0.2829
04/08/1985 12.00,1.929,1.929,2.003,0.4209,0.3531
04/08/1985 13.00,1.929,1.978,2.057,0.3841,0.2885
04/08/1985 14.00,2.073,2.435,3.228,0.3979,0.264
04/08/1985 15.00,3.59,3.67,3.655,0.2762,0.1779
04/08/1985 16.00,4.432,3.718,3.656,0.3638,0.2273
04/08/1985 17.00,4.756,3.718,3.67,0.3575,0.2157
04/08/1985 18.00,5.01,3.718,3.67,0.3174,0.1689
04/08/1985 19.00,5.01,3.719,3.67,0.34,0.1682
04/08/1985 20.00,5.042,3.719,3.67,0.3761,0.1837
04/08/1985 21.00,4.784,3.718,3.67,0.4339,0.2134
04/08/1985 22.00,4.456,3.718,3.67,0.5402,0.2172
04/08/1985 23.00,4.432,3.718,3.67,0.4733,0.1803
05/08/1985 00.00,3.826,3.755,3.695,0.1339,0.1561
05/08/1985 01.00,3.826,3.755,3.695,0.065,0.1184
05/08/1985 02.00,3.826,3.755,3.695,0.0683,0.0937
05/08/1985 03.00,3.837,3.78,3.695,0.1715,0.1703
05/08/1985 04.00,3.89,3.801,3.708,0.2871,0.2693
05/08/1985 05.00,3.977,3.858,3.747,0.4993,0.4104
05/08/1985 06.00,4.083,3.896,3.646,0.7889,0.6032
05/08/1985 07.00,4.07,3.715,3.274,0.969,0.8855
05/08/1985 08.00,3.714,3.03,3.255,0.9839,0.9427
05/08/1985 09.00,3.346,2.07,3.227,0.9879,0.9577
05/08/1985 10.00,2.035,2.007,3.212,0.9537,0.9306
05/08/1985 11.00,1.958,1.955,3.212,0.9574,0.9143
05/08/1985 12.00,1.929,1.943,3.212,0.9542,0.8602
05/08/1985 13.00,1.929,1.943,3.212,0.848,0.674
05/08/1985 14.00,1.929,1.943,3.212,0.775,0.5784
05/08/1985 15.00,1.974,2.607,3.243,0.5399,0.4576
05/08/1985 16.00,2.144,3.584,3.607,0.5841,0.5775
05/08/1985 17.00,3.303,3.584,3.654,0.5755,0.6267
05/08/1985 18.00,3.303,3.584,3.654,0.4252,0.5139
05/08/1985 19.00,3.303,3.584,3.654,0.4421,0.5747
05/08/1985 20.00,3.303,3.584,3.654,0.5021,0.636
05/08/1985 21.00,3.303,3.584,3.654,0.5682,0.6675
05/08/1985 22.00,3.303,3.584,3.654,0.4551,0.6003
05/08/1985 23.00,3.303,3.584,3.654,0.3413,0.5434
06/08/1985 00.00,15.224,6.956,5.101,0.595,0.5726
06/08/1985 01.00,15.224,6.956,5.101,0.6887,0.5653
06/08/1985 02.00,15.224,6.956,5.101,0.8651,0.7044
06/08/1985 03.00,15.224,6.956,5.101,0.895,0.8138
06/08/1985 04.00,15.224,6.956,5.101,0.9316,0.8746
06/08/1985 05.00,15.224,6.956,5.101,0.9854,0.9329
06/08/1985 06.00,10.28,5.508,3.65,0.9935,0.9654
06/08/1985 07.00,5.362,3.682,3.274,0.9865,0.9619
06/08/1985 08.00,3.715,3.675,3.204,0.9936,0.977
06/08/1985 09.00,3.715,3.654,3.182,0.9965,0.9856
06/08/1985 10.00,3.715,3.596,2.816,1,0.9937
06/08/1985 11.00,3.715,3.596,2.816,0.9688,0.9773
06/08/1985 12.00,3.715,3.596,2.816,0.9292,0.9487
06/08/1985 13.00,3.715,3.596,3.215,0.959,0.9436
06/08/1985 14.00,3.715,3.596,3.274,0.945,0.8957
06/08/1985 15.00,3.715,3.743,4.286,0.907,0.7667
06/08/1985 16.00,5.083,6.956,5.019,0.918,0.6755
06/08/1985 17.00,10.895,6.956,5.101,0.9276,0.6374
06/08/1985 18.00,15.271,6.991,5.229,0.9536,0.6487
06/08/1985 19.00,21.974,7.338,5.259,0.9656,0.6034
06/08/1985 20.00,21.974,7.084,6.873,0.9587,0.5246
06/08/1985 21.00,21.974,7.084,6.647,0.9562,0.4982
06/08/1985 22.00,21.974,9.473,6.615,0.9045,0.4574
06/08/1985 23.00,22.174,9.49,6.938,0.8333,0.4156
07/08/1985 00.00,18.472,20.216,15.267,0.3928,0.4171
07/08/1985 01.00,18.17,20.216,15.267,0.3443,0.4148
07/08/1985 02.00,18.17,20.216,15.267,0.3707,0.4249
07/08/1985 03.00,18.17,20.216,15.267,0.3324,0.3766
07/08/1985 04.00,19.816,20.216,15.267,0.293,0.3826
07/08/1985 05.00,23.439,20.216,15.267,0.3061,0.4271
07/08/1985 06.00,36.991,18.611,14.031,0.2773,0.4222
07/08/1985 07.00,23.288,6.988,4.945,0.2307,0.4045
07/08/1985 08.00,16.214,6.319,4.745,0.1879,0.359
07/08/1985 09.00,14.96,4.811,3.825,0.1896,0.3262
07/08/1985 10.00,12.851,3.778,3.838,0.1414,0.2668
07/08/1985 11.00,12.493,3.715,3.838,0.1334,0.2507
07/08/1985 12.00,12.493,3.715,7.835,0.1265,0.2714
07/08/1985 13.00,12.493,3.715,12.873,0.0856,0.2477
07/08/1985 14.00,12.493,3.715,13.136,0.0938,0.2619
07/08/1985 15.00,13.109,6.757,13.808,0.1323,0.2937
07/08/1985 16.00,18.127,20.159,15.219,0.0807,0.2258
07/08/1985 17.00,18.982,20.793,15.267,0.0479,0.1976
07/08/1985 18.00,19.278,20.793,15.267,0.0888,0.2064
07/08/1985 19.00,19.325,20.793,15.313,0.0928,0.1858
07/08/1985 20.00,19.301,20.793,15.336,0.0628,0.1439
07/08/1985 21.00,19.067,20.793,15.336,0.0424,0.1179
07/08/1985 22.00,19.067,20.793,15.336,0.0504,0.1039
07/08/1985 23.00,19.067,20.793,15.336,0.0174,0.0751
08/08/1985 00.00,25.185,21.017,18.368,0.0824,0.0449
08/08/1985 01.00,25.185,21.017,18.368,0.0778,0.0474
08/08/1985 02.00,25.185,21.017,18.368,0.088,0.0607
08/08/1985 03.00,25.185,21.017,18.368,0.1363,0.0778
08/08/1985 04.00,25.185,21.017,18.368,0.1337,0.0774
08/08/1985 05.00,29.445,21.039,18.368,0.1115,0.0598
08/08/1985 06.00,33.728,19.687,17.144,0.1168,0.0594
08/08/1985 07.00,41.583,16.899,16.136,0.0863,0.0407
08/08/1985 08.00,28.002,13.215,15.885,0.1426,0.0683
08/08/1985 09.00,24.831,6.808,12.441,0.1907,0.1097
08/08/1985 10.00,21.635,5.177,12.387,0.219,0.1293
08/08/1985 11.00,19.007,5.177,12.387,0.1929,0.119
08/08/1985 12.00,19.007,5.177,12.667,0.1627,0.1149
08/08/1985 13.00,19.007,5.177,15.026,0.1905,0.1202
08/08/1985 14.00,23.214,8.955,16.121,0.1844,0.1387
08/08/1985 15.00,23.979,14.067,17.187,0.1192,0.0793
08/08/1985 16.00,25.222,21.017,18.368,0.0862,0.0543
08/08/1985 17.00,27.43,21.017,18.368,0.0961,0.069
08/08/1985 18.00,35.772,21.089,18.368,0.1466,0.1126
08/08/1985 19.00,35.613,21.697,18.368,0.1637,0.1063
08/08/1985 20.00,32.514,21.017,18.368,0.1588,0.0866
08/08/1985 21.00,32.072,21.017,18.368,0.1181,0.0528
08/08/1985 22.00,29.209,21.017,18.368,0.1487,0.0523
08/08/1985 23.00,27.53,21.017,18.368,0.1668,0.0606
09/08/1985 00.00,25.023,18.426,13.73,0.1927,0.0523
09/08/1985 01.00,25.023,18.426,13.73,0.1786,0.0356
09/08/1985 02.00,25.023,18.426,13.73,0.1333,0.0235
09/08/1985 03.00,25.023,18.426,13.73,0.1095,0.0179
09/08/1985 04.00,25.624,18.426,13.73,0.0855,0.0162
09/08/1985 05.00,36.114,18.426,13.73,0.0654,0.0125
09/08/1985 06.00,35.617,13.67,12.089,0.0802,0.0117
09/08/1985 07.00,25.126,6.855,4.09,0.0828,0.0143
09/08/1985 08.00,24.281,4.134,3.783,0.0519,0.0201
09/08/1985 09.00,19.789,4.06,3.479,0.0432,0.0237
09/08/1985 10.00,15.909,3.989,3.479,0.0945,0.0646
09/08/1985 11.00,13.607,3.989,3.479,0.1942,0.1287
09/08/1985 12.00,13.607,3.989,3.586,0.2578,0.1604
09/08/1985 13.00,13.705,3.989,3.896,0.2987,0.1825
09/08/1985 14.00,14.148,6.855,9.166,0.3476,0.1855
09/08/1985 15.00,23.342,15.605,12.764,0.3776,0.187
09/08/1985 16.00,25.023,18.426,13.73,0.3401,0.1779
09/08/1985 17.00,34.285,18.426,13.73,0.2865,0.1576
09/08/1985 18.00,35.691,18.426,13.73,0.29,0.1709
09/08/1985 19.00,25.77,18.426,13.73,0.3043,0.1808
09/08/1985 20.00,24.912,18.426,13.73,0.2737,0.1775
09/08/1985 21.00,24.912,18.426,13.73,0.3013,0.1761
09/08/1985 22.00,24.912,18.426,13.73,0.2581,0.1394
09/08/1985 23.00,24.912,18.426,13.73,0.2228,0.1136
10/08/1985 00.00,14.36,5.829,5.181,0.1137,0.094
10/08/1985 01.00,14.357,5.829,5.228,0.1286,0.1163
10/08/1985 02.00,14.194,5.829,5.228,0.1107,0.1223
10/08/1985 03.00,14.142,5.829,5.118,0.0847,0.1044
10/08/1985 04.00,14.187,5.745,5.118,0.1009,0.1013
10/08/1985 05.00,13.863,5.641,5.088,0.1399,0.1036
10/08/1985 06.00,13.783,5.592,5.085,0.1672,0.112
10/08/1985 07.00,13.463,3.96,5.085,0.1425,0.104
10/08/1985 08.00,13.386,3.645,4.877,0.1686,0.1103
10/08/1985 09.00,6.432,2.145,3.303,0.1608,0.0942
10/08/1985 10.00,3.966,2.001,3.303,0.1399,0.0907
10/08/1985 11.00,2.762,2.001,3.303,0.2189,0.1643
10/08/1985 12.00,2.762,2.001,3.303,0.3293,0.2106
10/08/1985 13.00,2.762,2.001,3.363,0.333,0.2055
10/08/1985 14.00,2.772,2.486,3.923,0.2673,0.179
10/08/1985 15.00,3.082,3.75,5.085,0.2909,0.1956
10/08/1985 16.00,5.516,3.832,5.085,0.1731,0.1228
10/08/1985 17.00,6.619,3.832,5.085,0.1355,0.1291
10/08/1985 18.00,13.25,3.832,5.085,0.111,0.1184
10/08/1985 19.00,13.479,3.832,5.085,0.0768,0.1126
10/08/1985 20.00,16.312,3.832,5.085,0.0262,0.0672
10/08/1985 21.00,16.752,3.832,5.085,0.1146,0.1622
10/08/1985 22.00,13.009,3.832,5.085,0.2881,0.3657
10/08/1985 23.00,13.009,3.832,5.085,0.3313,0.3953
11/08/1985 00.00,13.137,3.977,16.861,0.4684,0.4545
11/08/1985 01.00,13.137,3.977,16.861,0.5133,0.4801
11/08/1985 02.00,13.137,3.977,16.861,0.5301,0.464
11/08/1985 03.00,13.137,3.977,16.861,0.4353,0.4195
11/08/1985 04.00,17.154,3.977,16.861,0.4502,0.4589
11/08/1985 05.00,17.154,3.977,16.861,0.5406,0.52
11/08/1985 06.00,17.154,3.911,16.861,0.6066,0.5381
11/08/1985 07.00,13.137,3.654,16.039,0.7152,0.6403
11/08/1985 08.00,2.047,1.978,2.34,0.703,0.5974
11/08/1985 09.00,1.974,1.901,2.392,0.8392,0.5923
11/08/1985 10.00,1.97,1.901,2.392,0.9138,0.5187
11/08/1985 11.00,1.901,1.901,2.392,0.983,0.5906
11/08/1985 12.00,1.901,1.901,2.392,0.9889,0.6367
11/08/1985 13.00,1.901,1.901,3.135,0.9859,0.5783
11/08/1985 14.00,1.958,1.933,7.575,0.9724,0.5168
11/08/1985 15.00,3.624,3.654,16.18,0.934,0.4779
11/08/1985 16.00,11.648,3.911,16.18,0.8396,0.3975
11/08/1985 17.00,17.931,3.977,16.861,0.6274,0.3065
11/08/1985 18.00,18.961,3.977,16.91,0.412,0.2098
11/08/1985 19.00,19.001,3.977,16.91,0.3221,0.1437
11/08/1985 20.00,18.742,3.977,16.91,0.3338,0.1389
11/08/1985 21.00,18.703,3.977,16.91,0.3025,0.0909
11/08/1985 22.00,17.906,3.911,16.861,0.435,0.1572
11/08/1985 23.00,17.065,3.911,16.861,0.5125,0.1961
12/08/1985 00.00,21.107,18.637,17.573,0.0879,0.2781
12/08/1985 01.00,21.107,18.637,17.573,0.1992,0.4047
12/08/1985 02.00,21.107,18.637,17.573,0.2091,0.3833
12/08/1985 03.00,21.107,18.637,17.573,0.2268,0.4017
12/08/1985 04.00,21.107,18.637,17.573,0.3053,0.5131
12/08/1985 05.00,21.107,18.637,17.573,0.1662,0.3423
12/08/1985 06.00,21.107,6.113,7.051,0.1701,0.3342
12/08/1985 07.00,6.225,5.506,6.7,0.1946,0.3675
12/08/1985 08.00,5.965,4.604,6.7,0.1548,0.3211
12/08/1985 09.00,3.715,3.645,4.963,0.0954,0.2917
12/08/1985 10.00,3.715,3.606,4.921,0.1036,0.2969
12/08/1985 11.00,3.659,3.594,4.921,0.1249,0.3221
12/08/1985 12.00,3.659,3.594,4.921,0.1316,0.3221
12/08/1985 13.00,3.659,3.594,4.921,0.1371,0.3254
12/08/1985 14.00,5.506,3.977,8.284,0.0947,0.2907
12/08/1985 15.00,12.318,8.742,15.433,0.086,0.2625
12/08/1985 16.00,21.107,18.637,17.219,0.1001,0.2529
12/08/1985 17.00,25.487,18.799,17.573,0.1103,0.2353
12/08/1985 18.00,26.144,25.455,17.573,0.0794,0.2055
12/08/1985 19.00,31.424,25.677,17.573,0.0155,0.1867
12/08/1985 20.00,32.146,25.677,17.573,0.0029,0.1789
12/08/1985 21.00,32.146,25.677,17.573,0.003,0.1869
12/08/1985 22.00,25.805,22.849,17.573,0.068,0.2176
12/08/1985 23.00,23.453,22.23,17.573,0.082,0.2364
13/08/1985 00.00,30.864,45.154,47.491,0.1493,0.2232
13/08/1985 01.00,30.864,45.154,47.491,0.1453,0.2168
13/08/1985 02.00,30.864,45.154,47.491,0.1544,0.202
13/08/1985 03.00,30.864,45.154,47.491,0.1569,0.1968
13/08/1985 04.00,31.006,45.154,47.491,0.1518,0.1981
13/08/1985 05.00,33.164,45.154,47.491,0.1421,0.1939
13/08/1985 06.00,34.05,43.714,45.381,0.1153,0.1703
13/08/1985 07.00,42.139,30.43,44.481,0.0936,0.1475
13/08/1985 08.00,31.496,24.072,43.61,0.0865,0.1602
13/08/1985 09.00,30.459,22.231,43.304,0.0526,0.1444
13/08/1985 10.00,28.67,22.231,40.281,0.0437,0.1636
13/08/1985 11.00,24.461,22.231,40.281,0.0277,0.1621
13/08/1985 12.00,24.461,22.231,40.281,0.0116,0.1349
13/08/1985 13.00,29.25,22.837,43.611,0,0.0971
13/08/1985 14.00,31.996,26.849,44.389,0,0.0738
13/08/1985 15.00,32.601,40.728,45.471,0.0083,0.0497
13/08/1985 16.00,33.608,45.667,47.491,0,0.0367
13/08/1985 17.00,38.866,46.722,47.491,0.0071,0.0566
13/08/1985 18.00,44.794,46.722,47.491,0.0169,0.0661
13/08/1985 19.00,34.498,46.42,47.491,0.0262,0.0735
13/08/1985 20.00,33.421,46.149,47.491,0.0322,0.0874
13/08/1985 21.00,33.421,45.154,47.491,0.0677,0.0936
13/08/1985 22.00,32.26,45.154,47.491,0.0762,0.0959
13/08/1985 23.00,31.006,45.154,47.491,0.0664,0.0778
14/08/1985 00.00,25.227,17.748,13.171,0.2317,0.0757
14/08/1985 01.00,25.227,18.216,13.171,0.2214,0.0891
14/08/1985 02.00,30.854,18.216,13.23,0.2287,0.1375
14/08/1985 03.00,31.559,18.216,13.23,0.2617,0.1719
14/08/1985 04.00,32.345,18.473,13.23,0.2071,0.1565
14/08/1985 05.00,37.769,19.063,13.23,0.1963,0.1628
14/08/1985 06.00,34.306,17.665,13.118,0.202,0.1533
14/08/1985 07.00,33.412,16.708,12.334,0.1174,0.1137
14/08/1985 08.00,32.496,16.44,10.728,0.1136,0.1247
14/08/1985 09.00,23.667,7.307,6.133,0.1348,0.1583
14/08/1985 10.00,21.172,4.2,4.425,0.1357,0.1636
14/08/1985 11.00,16.593,4.06,4.425,0.1808,0.1765
14/08/1985 12.00,16.593,4.06,4.425,0.1846,0.1444
14/08/1985 13.00,22.42,4.06,4.425,0.2186,0.1452
14/08/1985 14.00,23.286,4.078,4.425,0.2554,0.1717
14/08/1985 15.00,25.274,11.611,11.677,0.2366,0.1719
14/08/1985 16.00,30.639,17.874,13.129,0.2511,0.1797
14/08/1985 17.00,26.06,18.216,13.129,0.3245,0.2606
14/08/1985 18.00,24.179,17.488,13.129,0.3635,0.3348
14/08/1985 19.00,23.006,17.488,13.129,0.3697,0.3818
14/08/1985 20.00,23.006,17.488,13.129,0.365,0.3561
14/08/1985 21.00,23.143,17.488,13.129,0.2617,0.2908
14/08/1985 22.00,23.006,17.488,13.129,0.2757,0.3286
14/08/1985 23.00,23.006,17.488,13.129,0.226,0.2718
15/08/1985 00.00,26.803,45.278,47.121,0.3325,0.3653
15/08/1985 01.00,26.803,45.278,47.121,0.298,0.3419
15/08/1985 02.00,26.803,45.278,47.121,0.3876,0.3948
15/08/1985 03.00,26.803,45.278,47.121,0.2944,0.2739
15/08/1985 04.00,27.228,45.278,47.121,0.2179,0.1956
15/08/1985 05.00,31.943,46.723,47.121,0.2029,0.167
15/08/1985 06.00,41.893,46.946,45.898,0.1377,0.1062
15/08/1985 07.00,34.908,40.206,43.764,0.121,0.0955
15/08/1985 08.00,32.6,41.604,43.249,0.1359,0.0782
15/08/1985 09.00,31.575,41.079,41.862,0.1234,0.068
15/08/1985 10.00,28.338,37.834,41.41,0.0471,0.0426
15/08/1985 11.00,26.5,35.379,41.41,0,0.0149
15/08/1985 12.00,26.5,35.379,41.41,0,0
15/08/1985 13.00,27.455,35.379,41.797,0,0
15/08/1985 14.00,28.48,35.391,43.365,0,0
15/08/1985 15.00,31.906,41.786,44.046,0,0
15/08/1985 16.00,33.721,45.695,47.121,0,0
15/08/1985 17.00,37.778,46.45,47.121,0,0
15/08/1985 18.00,41.543,47.179,47.121,0,0
15/08/1985 19.00,34.306,47.121,47.121,0,0
15/08/1985 20.00,33.796,47.1,47.121,0,0.0062
15/08/1985 21.00,33.721,47.1,47.121,0.0006,0.0053
15/08/1985 22.00,33.721,47.1,47.121,0.0059,0
15/08/1985 23.00,33.637,47.1,47.121,0.0149,0
16/08/1985 00.00,33.561,46.501,59.567,0,0
16/08/1985 01.00,33.561,46.501,59.567,0,0
16/08/1985 02.00,33.561,46.501,59.567,0,0
16/08/1985 03.00,33.561,46.501,59.567,0.0197,0
16/08/1985 04.00,34.909,46.501,59.567,0.0787,0.0105
16/08/1985 05.00,51.105,46.501,59.567,0.0826,0.0212
16/08/1985 06.00,37.985,46.108,56.596,0.1233,0.0679
16/08/1985 07.00,43.65,44.856,55.199,0.0668,0.0579
16/08/1985 08.00,34.372,43.361,54.149,0.0204,0.0281
16/08/1985 09.00,32.994,42.054,53.087,0.0075,0.0198
16/08/1985 10.00,32.361,42.415,53.087,0.0309,0.0438
16/08/1985 11.00,31.904,42.415,53.755,0.0122,0.0241
16/08/1985 12.00,31.904,42.415,53.958,0.0079,0.0059
16/08/1985 13.00,32.169,43.312,54.779,0,0
16/08/1985 14.00,32.441,43.657,55.251,0,0
16/08/1985 15.00,32.905,46.294,57.417,0,0
16/08/1985 16.00,33.561,46.501,59.567,0,0
16/08/1985 17.00,46.482,46.501,59.567,0.0086,0
16/08/1985 18.00,47.868,46.501,59.567,0.0039,0
16/08/1985 19.00,35.376,46.501,59.567,0,0
16/08/1985 20.00,33.561,46.501,59.567,0,0
